,Unnamed: 0,sno,DATE,HEADLINE,TICKER,COMPANY NAME,SECTOR,SUBSECTOR,SERIES,DATE OF LISTING,PAID UP VALUE,MARKET LOT,ISIN NUMBER,FACE VALUE,negative_score,positive_score,neutral_score,compound_score,Unnamed: 0,High,Low,Open,close,volume,adj close,avg High,avg low,avg open,avg close,avg volume,avg adj close,trend
50,50,565,2023-09-12,"Firstsource slips 8% despite company holding investor day

L&T Fin slips 3% as Bain Capital likely to have sold 2.6% stake via block deals

BEL closes with a cut of over 7% as a brokerage downgrades the stock",BEL,Bharat Electronics Limited,Computers - Hardware,Computers - Hardware,EQ,19-Jul-00,1,1,INE263A01024,1,0.128,0.0,0.872,-0.6124,50,144.60000610351562,144.9499969482422,133.3000030517578,134.14999389648438,133.1666259765625,48752780,169.95000305175782,172.00999755859374,166.28000183105468,168.0,166.76848754882812,25103934.8,bullish
51,51,566,2023-09-12,"All power stocks (large & midcaps) see a sharp fall, PFC, REC down 8% each

Oil marketing cos are amongst top losers, stocks down 4-5%

BHEL is top midcap loser, down more than 10% after block deals",BHEL,Bharat Heavy Electricals Limited,Engineering - Heavy,Engineering - Heavy,EQ,11-Nov-03,2,1,INE257A01026,2,0.224,0.083,0.693,-0.7964,51,141.4499969482422,141.5,121.5999984741211,125.6500015258789,125.6500015258789,86077435,168.08999938964843,171.58999938964843,161.68999938964845,164.49000091552733,164.49000091552733,67674919.2,bullish
52,52,583,2023-09-13,"KEC International bags order worth Rs 1,145 cr in Saudi Arabia",KEC,KEC International Limited,Power - Transmission & Equipment,Power - Transmission & Equipment,EQ,10-Mar-06,2,1,INE389H01022,2,0.0,0.16,0.84,0.2263,52,720.0,747.7000122070312,669.6500244140625,683.1500244140625,683.1500244140625,6245286,822.760009765625,832.5000122070312,795.3199829101562,812.1200073242187,812.1200073242187,1558257.8,bearish
53,53,589,2023-09-13,#JustIn | NBCC bags order worth Rs 180 crore from SAIL,NBCC,NBCC (India) Limited,Construction,Construction,EQ,12-Apr-12,1,1,INE095N01031,1,0.0,0.174,0.826,0.2263,53,54.95000076293945,57.0,57.70000076293945,56.29999923706055,56.29999923706055,19877603,71.2,72.77000045776367,68.68000030517578,69.91999969482421,69.91999969482421,40348554.8,bullish
54,54,597,2023-09-14,"NBCC up more than 8% on Rs 180 
 cr order win, MoU to monetize non-core assets of RINL Vizag",NBCC,NBCC (India) Limited,Construction,Construction,EQ,12-Apr-12,1,1,INE095N01031,1,0.0,0.244,0.756,0.6705,54,59.0,63.5,59.650001525878906,60.650001525878906,60.650001525878906,118084732,70.66999969482421,72.75000076293945,68.42000045776368,70.09000015258789,70.09000015258789,47069488.2,bearish
55,55,606,2023-09-18,VA Tech WABAG enters in MoU with Al Jomaih Energy & Water for PPP Projects,WABAG,VA Tech Wabag Limited,Engineering,Engineering,EQ,13-Oct-10,2,1,INE956G01038,2,0.0,0.139,0.861,0.2732,55,470.0499877929688,480.0,465.0,473.75,473.75,476282,565.55,572.05,553.8799987792969,560.4799987792969,560.4799987792969,479577.8,bearish
56,56,615,2023-09-18,"HDFC AMC | NSE, BSE approve reclassification of abrdn Investment Management from promoter to public",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.0,1.0,0.0,56,1246.0,1293.8499755859375,1176.050048828125,1246.3499755859375,1246.3499755859375,1065129,1564.2800048828126,1617.9199951171877,1510.8800048828125,1553.9699951171874,1553.9699951171874,2544534.6,bearish
57,57,616,2023-09-18,"#MarketAtClose | Chola Invst under pressure ahead of QIP, down more than 2%

Chemical names fall on dip in prices, GNFC is top loser, down 5%

Titan sees buying ahead of quarterly data, rises to record high

Market breadth favours declines, advance-decline ratio at 2:3",GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Fertilisers,Fertilisers,EQ,17-May-95,10,1,INE113A01013,10,0.112,0.092,0.797,-0.25,57,620.8499755859375,627.0,602.25,617.9500122070312,617.9500122070312,1751072,771.8799926757813,781.3700073242187,757.1900024414062,769.3599975585937,739.594140625,2391061.2,bearish
58,58,617,2023-09-18,"#MarketAtClose | IT stocks close largely in the red on negative cues, persistent top loser

Vodafone idea fails to hold gains as co denies reports of deal talks

PVR Inox extends losses on demand w.r.t concerns ahead of World Cup",PVR,PVR Limited,Media & Entertainment,Media & Entertainment,EQ,04-Jan-06,10,1,INE191H01014,10,0.321,0.108,0.57,-0.9042,58,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
59,59,630,2023-09-20,#SJVN Share Price: PFC may fund 70% of Rs 1.19 lakh crore renewable energy projects,PFC,Power Finance Corporation Limited,Finance,Finance,EQ,23-Feb-07,10,1,INE134E01011,10,0.0,0.249,0.751,0.5106,59,231.1999969482422,234.63999938964844,225.25,229.5200042724609,222.7217254638672,24146948,275.9760009765625,279.6480010986328,267.6320007324219,271.09600219726565,263.06626586914064,27584130.2,bullish
60,60,634,2023-09-20,"ABB to launch electric powertrain system for ArcelorMittal Nippon Steel's new steel mill in Hazira, Gujarat",ABB,ABB India Limited,Electric,Electric,EQ,08-Feb-95,2,1,INE117A01022,2,0.0,0.0,1.0,0.0,60,4302.0,4427.89990234375,4260.0,4329.0498046875,4313.6318359375,275335,5297.98994140625,5332.63994140625,5178.3400390625,5227.58994140625,5208.97158203125,307601.0,bearish
61,61,643,2023-09-21,BPCL issues a corporate guarantee for a $200 million loan availed by subsidiary,BPCL,Bharat Petroleum Corporation Limited,Refineries,Refineries,EQ,13-Sep-95,10,1,INE029A01011,10,0.0,0.167,0.833,0.25,61,353.0,358.5,351.3500061035156,355.25,339.22369384765625,4939771,425.1600036621094,430.6699951171875,421.64000244140624,426.95,407.6890930175781,7039304.6,bearish
62,62,647,2023-09-21,"ABB India bags power, propulsion and automation systems order order from Samskip Group for hydrogen-powered container vessels",ABB,ABB India Limited,Electric,Electric,EQ,08-Feb-95,2,1,INE117A01022,2,0.0,0.0,1.0,0.0,62,4345.0,4356.2001953125,4165.0,4276.2001953125,4260.97021484375,146287,5238.6099609375,5275.5,5153.5400390625,5202.45,5183.92119140625,250202.6,bearish
63,63,656,2023-09-21,Govt to exercise #GreenshoeOption for SJVN #OFS,SJVN,SJVN Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,20-May-10,10,1,INE002L01015,10,0.0,0.0,1.0,0.0,63,74.80000305175781,75.44999694824219,69.3499984741211,71.05000305175781,70.38652038574219,140188157,90.35999908447266,94.58999938964844,87.76999969482422,91.61000061035156,90.172998046875,118388310.0,bullish
64,64,664,2023-09-22,"NCC JV bags orders worth ₹6,301 cr, co's share at ₹3,214 cr",NCC,NCC Limited,Construction & Contracting - Civil,Construction & Contracting - Civil,EQ,14-Oct-03,2,1,INE868B01028,2,0.0,0.291,0.709,0.4767,64,149.1999969482422,151.6999969482422,148.0,150.3000030517578,150.3000030517578,11487027,178.82000122070312,184.5099975585937,175.60999755859376,178.98999938964843,178.98999938964843,12963104.6,bearish
65,65,687,2023-09-25,TCS expands partnership with Standard Banks Group for custody & settlement operations,TCS,Tata Consultancy Services Limited,Computers,Computers,EQ,25-Aug-04,1,1,INE467B01029,1,0.0,0.123,0.877,0.1027,65,3602.5,3620.0,3536.0,3577.14990234375,3525.835205078125,1238778,4300.5900390625,4342.080029296875,4273.87998046875,4315.319970703125,4253.415966796875,2245996.0,bullish
66,66,690,2023-09-25,"MCX set to go live on new tech platform on Oct 1, say sources",MCX,Multi Commodity Exchange of India Limited,Printing & Stationery,Printing & Stationery,EQ,09-Mar-12,10,1,INE745G01035,10,0.0,0.0,1.0,0.0,66,1785.0,1952.199951171875,1898.050048828125,1902.300048828125,1902.300048828125,3782787,2117.95,2184.639990234375,2089.660009765625,2135.7600341796874,2135.7600341796874,1425249.8,bearish
67,67,712,2023-09-28,DCM Shriram secures ₹200 cr Sustainability Linked Loan (SLL) from HSBC India,DCM,DCM  Limited,Diversified,Diversified,EQ,29-Mar-95,10,1,INE498A01018,10,0.0,0.173,0.827,0.3182,67,73.5999984741211,88.3499984741211,92.75,88.3499984741211,88.3499984741211,1338155,88.93999938964843,92.32000122070312,87.13000183105468,91.36999969482422,91.36999969482422,296760.6,bullish
68,68,718,2023-09-28,KP Energy gets notification of award from NTPC Renewable Energy Limited for a power transmission project,NTPC,NTPC Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,05-Nov-04,10,1,INE733E01010,10,0.092,0.374,0.534,0.7003,68,239.6000061035156,241.1999969482422,239.5,237.0500030517578,233.2110595703125,32887087,287.4100006103516,289.4699981689453,284.56000061035155,286.6199981689453,281.9782775878906,15723937.4,bullish
69,69,729,2023-09-29,Likhitha Infrastructure bags order worth ₹155.9 cr from BPCL,BPCL,Bharat Petroleum Corporation Limited,Refineries,Refineries,EQ,13-Sep-95,10,1,INE029A01011,10,0.0,0.192,0.808,0.2263,69,345.75,348.1499938964844,340.8500061035156,346.6000061035156,330.96392822265625,1334935,421.0499938964844,423.4400024414063,416.7799987792969,419.0100036621094,400.1072998046875,3107110.8,bearish
70,70,731,2023-09-29,"Sterling & Wilson Renewable Energy bags new order worth Rs 1,535 cr from NTPC REL in Khavda, Gujarat",NTPC,NTPC Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,05-Nov-04,10,1,INE733E01010,10,0.0,0.211,0.789,0.4588,70,239.5500030517578,251.5,240.5500030517578,245.5500030517578,241.57339477539065,35038887,287.31000061035155,291.18999938964845,285.0399993896484,287.93999938964845,283.276904296875,20704767.4,bearish
71,71,733,2023-09-29,"SEBI has advised MCX & MCXCCL to furnish detailed comments on issues w.r.t Chennai Financial  Markets and Accountability by Oct 3, will place detailed documents before the SEBI Technical Advisory Committee meeting",MCX,Multi Commodity Exchange of India Limited,Printing & Stationery,Printing & Stationery,EQ,09-Mar-12,10,1,INE745G01035,10,0.0,0.0,1.0,0.0,71,1970.0,2139.949951171875,1948.300048828125,2049.699951171875,2049.699951171875,9450888,2260.9800048828124,2385.3099609375,2229.2400146484374,2334.140014648437,2334.140014648437,4757111.4,bearish
72,72,734,2023-09-29,IOC to give corporate guarantee up to $155 million for I0C Global Capital Management IFSC,IOC,Indian Oil Corporation Limited,Refineries,Refineries,EQ,24-Jul-96,10,1,INE242A01010,10,0.0,0.125,0.875,0.25,72,90.5999984741211,91.1500015258789,89.80000305175781,90.9499969482422,86.53279876708984,7353379,110.19000091552736,110.74000091552736,109.11000061035156,109.46999969482422,104.15333862304688,14540619.8,bearish
73,73,743,2023-09-29,Indus Towers signs agreement with IOC Phinergy for the deployment of clean energy systems based on aluminium-air technology,IOC,Indian Oil Corporation Limited,Refineries,Refineries,EQ,24-Jul-96,10,1,INE242A01010,10,0.0,0.348,0.652,0.7906,73,90.5999984741211,91.1500015258789,89.80000305175781,90.9499969482422,86.53279876708984,7353379,110.19000091552736,110.74000091552736,109.11000061035156,109.46999969482422,104.15333862304688,14540619.8,bearish
74,74,761,2023-10-04,"Madras High Court to hear Chennai Financial Markets And Accountability's case against #MCX on November 29. CFMA filed a petition in Madras HC w.r.t technical issue in MCX platforms

Alert: SEBI asked MCX to keep the new platform shift in abeyance on CFMA's plea",MCX,Multi Commodity Exchange of India Limited,Printing & Stationery,Printing & Stationery,EQ,09-Mar-12,10,1,INE745G01035,10,0.0,0.05,0.95,0.296,74,1957.0,1976.75,1913.1500244140625,1929.4000244140625,1929.4000244140625,1838495,2350.3800048828125,2439.9599609375,2303.2000244140627,2374.1800048828127,2374.1800048828127,4745295.2,bullish
75,75,762,2023-10-04,"MCX in focus
Madras HC to now hear the plea filed by CFMA On November 29
Alert: MCX’s agreement with 63 Moons is valid till December end",MCX,Multi Commodity Exchange of India Limited,Printing & Stationery,Printing & Stationery,EQ,09-Mar-12,10,1,INE745G01035,10,0.0,0.178,0.822,0.6597,75,1957.0,1976.75,1913.1500244140625,1929.4000244140625,1929.4000244140625,1838495,2350.3800048828125,2439.9599609375,2303.2000244140627,2374.1800048828127,2374.1800048828127,4745295.2,bullish
76,76,775,2023-10-04,"Market at close | Ramco cements is top midcap gainer, rises 4% to hit record high

Market breadth favours declines, NSE advance-decline ratio at 1:3

BSE companies erase market cap of more than Rs 2.50 lakh cr on Wednesday",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.113,0.887,0.5574,76,1304.0,1330.0,1286.75,1280.300048828125,1280.300048828125,948340,1542.2,1585.45,1510.760009765625,1551.189990234375,1551.189990234375,1625095.4,bullish
77,77,776,2023-10-04,"Market at close | Strides pharma moves 3% higher on US FDA approval for HIV medicines

NBFC names fall the most amongst midcaps, indiabulls hsg, M&M fin, l&t fin top losers

Gold slide weighs on Muthoot & Manappuram Fin, stocks see a fall of 2-5%",M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0.072,0.104,0.825,0.128,77,1531.800048828125,1537.9000244140625,1513.050048828125,1522.0999755859375,1522.0999755859375,2580901,1896.6499755859372,1903.1,1858.8300048828123,1870.839990234375,1870.839990234375,2622659.2,bullish
78,78,791,2023-10-09,"Hero Moto slips nearly 3% as Delhi police registers FIR in a old case

MCX surges on SEBI’S nod to shift to new platform, stock hit record high

Delta corp sees short covering, closes amongst top midcap gainers, up 3%",MCX,Multi Commodity Exchange of India Limited,Printing & Stationery,Printing & Stationery,EQ,09-Mar-12,10,1,INE745G01035,10,0.0,0.127,0.873,0.6597,78,2104.949951171875,2150.0,2072.10009765625,2078.949951171875,2078.949951171875,6054481,2394.569995117188,2465.47998046875,2338.980029296875,2400.7099853515624,2400.7099853515624,5037551.0,bullish
79,79,792,2023-10-09,"Healthy Q2 updates lifts metropolis, stocks ends the session 2% higher

Oil India surges 5% while ONGC gains 1% amid a sharp rise in crude

Crude rise weighs on oil marketing cos, all 3 cos (IOC, HPCL, BPCL) slip 2% each",ONGC,Oil & Natural Gas Corporation Limited,Oil Drilling,Oil Drilling,EQ,19-Jul-95,5,1,INE213A01029,5,0.156,0.107,0.737,-0.5106,79,182.8999938964844,184.6999969482422,182.0500030517578,181.6999969482422,173.87454223632812,14622727,221.9799987792969,223.6700012207031,219.35,220.9100006103516,211.3958526611328,14615059.0,bullish
80,80,804,2023-10-10,"Adani grp stocks see recovery in-line with mkt, grp adds Rs21,000 cr mkt cap

Adani ports moves 4% higher following positive brokerage notes

DRL closes in the red but off lows as co faces revlimid patent dispute

BSE companies gain market cap of more than Rs3 lakh cr on Tuesday",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.098,0.118,0.784,0.2846,80,1407.949951171875,1472.0,1449.0,1434.4000244140625,1434.4000244140625,2682471,1599.17998046875,1659.8,1583.4900146484374,1624.8199951171875,1624.8199951171875,2103440.4,bullish
81,81,812,2023-10-10,"MCX announces going live on the new platform from October 16. And for the same, a mock session will be conducted on October 15",MCX,Multi Commodity Exchange of India Limited,Printing & Stationery,Printing & Stationery,EQ,09-Mar-12,10,1,INE745G01035,10,0.113,0.0,0.887,-0.4215,81,2095.449951171875,2119.0,2127.0,2099.800048828125,2099.800048828125,1137686,2419.6599853515627,2461.289990234375,2370.750048828125,2410.7300048828124,2410.7300048828124,3374910.6,bullish
82,82,825,2023-10-11,"#MarketAtClose | Cement stocks move higher on price hike reports, Ramco Cem top gainer

MCX surges to record high with co going live on new platform from Oct 16

USL gains more than 2% rpts suggest a vist by UK PM to India for FTA talks",MCX,Multi Commodity Exchange of India Limited,Printing & Stationery,Printing & Stationery,EQ,09-Mar-12,10,1,INE745G01035,10,0.0,0.091,0.909,0.4939,82,2136.0,2179.449951171875,2091.0,2156.550048828125,2156.550048828125,2521671,2439.2599853515626,2488.039990234375,2406.4900390625,2450.710009765625,2450.710009765625,3343778.0,bearish
83,83,833,2023-10-13,SJVN gets LoA for a 100 MW solar power project worth Rs 600 cr in Rajasthan,SJVN,SJVN Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,20-May-10,10,1,INE002L01015,10,0.0,0.119,0.881,0.2263,83,71.75,74.75,72.69999694824219,73.05000305175781,72.36785125732422,69842825,85.53000030517578,86.96999969482422,84.35000152587891,85.44000091552735,84.64214477539062,33634649.2,bullish
84,84,845,2023-10-13,"IRB Infra: Executes definitive agreements to implement Samakhiyali Santalpur BOT project

Total project cost Rs 2,092 cr",IRB,IRB Infrastructure Developers Limited,Construction & Contracting - Real Estate,Construction & Contracting - Real Estate,EQ,25-Feb-08,10,1,INE821I01014,10,0.0,0.116,0.884,0.2732,84,32.150001525878906,32.900001525878906,32.0,32.400001525878906,32.21021270751953,17476042,38.48000030517578,39.560000610351565,37.88999977111816,38.69000015258789,38.463365936279295,33640358.4,bearish
85,85,848,2023-10-13,".@MCXIndialtd says trading on Monday, October 16 will start at 10:45 am instead of 9 am, the change in time is applicable only for Monday, October 16

CNBC-TV18 alert: On October 16, MCX is shifting to new trading software",MCX,Multi Commodity Exchange of India Limited,Printing & Stationery,Printing & Stationery,EQ,09-Mar-12,10,1,INE745G01035,10,0.0,0.056,0.944,0.296,85,2095.0,2134.89990234375,2103.050048828125,2109.949951171875,2109.949951171875,866370,2509.07998046875,2560.089990234375,2474.1200439453123,2516.9599853515624,2516.9599853515624,3160670.6,bullish
86,86,870,2023-10-16,BLS International Services signs an exclusive global visa outsourcing contract for Slovakia,BLS,BLS International Services Limited,Miscellaneous,Miscellaneous,EQ,14-Jun-16,1,1,INE153T01027,1,0.0,0.12,0.88,0.128,86,251.0,270.5,255.0,261.54998779296875,261.2021789550781,13432946,296.2200012207031,304.0799987792969,293.9200012207031,299.48999938964846,299.0917419433593,6398165.4,bearish
87,87,871,2023-10-16,"MCX starts trading session on new software platform

⭕️Brokers say trading on new software platform so far has been without glitches

⭕️Alert: MCX had announced shifting to new platform from today",MCX,Multi Commodity Exchange of India Limited,Printing & Stationery,Printing & Stationery,EQ,09-Mar-12,10,1,INE745G01035,10,0.0,0.0,1.0,0.0,87,2109.949951171875,2215.0,2167.0,2197.14990234375,2197.14990234375,3460814,2540.269970703125,2593.089990234375,2505.01005859375,2548.469970703125,2548.469970703125,3061665.6,bearish
88,88,878,2023-10-16,"NELCO reports #Q2 earnings. 

▶️Net profit up 26.7% at ₹5.7 cr vs ₹5 cr (YoY)
▶️Revenue up 1.6% at ₹76.6 cr vs ₹75.4 cr (YoY)
▶️EBITDA down 2.1% at ₹13.9 cr vs ₹14.2 cr (YoY)
▶️Margin at 18.1% vs 18.8% (YoY)",NELCO,NELCO Limited,Telecommunications - Equipment,Telecommunications - Equipment,EQ,28-May-03,10,1,INE045B01015,10,0.0,0.068,0.932,0.4404,88,791.9000244140625,799.4500122070312,780.0999755859375,794.25,794.25,184931,938.9699951171876,952.1900024414062,926.0800048828124,937.8199951171875,937.8199951171875,119681.8,bearish
89,89,881,2023-10-16,"#MarketAtClose | Dalmia bharat moves 2% higher after better-than-expected Q2

Voda Idea & Bharti erase gains as SC rejects co’s plea w.r.t licence fee

GNFC is top midcap gainer, rises 6% with healthy volumes",GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Fertilisers,Fertilisers,EQ,17-May-95,10,1,INE113A01013,10,0.084,0.181,0.735,0.4019,89,636.9000244140625,676.3499755859375,649.6500244140625,669.0,669.0,7345604,747.5300048828125,766.0900024414062,742.05,758.2400146484375,758.2400146484375,2479002.4,bearish
90,90,898,2023-10-18,"NHPC says expected loss/ damage due to Sikkim flood at Rs 233.6 cr, and it’s covered under insurance",NHPC,NHPC Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,01-Sep-09,10,1,INE848E01016,10,0.158,0.0,0.842,-0.4939,90,53.400001525878906,53.79999923706055,51.79999923706055,52.04999923706055,51.26349258422852,24123697,63.14000091552735,63.94000015258789,62.54000015258789,63.0,62.048031616210935,18939474.6,bullish
91,91,918,2023-11-13,"#MarketAtClose | Page Ind erases all the gains seen after its earnings, falls over 3%

REC & PFC extends Samvat 2079 gains, rises in the range of 1-3%

Glenmark Pharma’s below-than-expected Q2 drags the stock, down 5%

Market breadth favours declines, advance-decline ratio at 2:3",PFC,Power Finance Corporation Limited,Finance,Finance,EQ,23-Feb-07,10,1,INE134E01011,10,0.035,0.186,0.779,0.7506,91,297.0,319.79998779296875,302.0,307.5,298.3919677734375,56941773,326.19000854492185,337.2199951171875,322.55,331.9699951171875,322.13718566894534,32965145.0,bullish
92,92,921,2023-11-13,"PVR Inox to open 6 screen multiplex Maison INOX at #Jio World Centre, Mumbai and 4  screen multiplex at Utkal Kanika Galleria Mall, Bhubaneswar, Odisha",PVR,PVR Limited,Media & Entertainment,Media & Entertainment,EQ,04-Jan-06,10,1,INE191H01014,10,0.0,0.0,1.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
93,93,933,2023-11-20,ABB India forms strategic partnership with Titagarh Rail for Metro Projects in India,ABB,ABB India Limited,Electric,Electric,EQ,08-Feb-95,2,1,INE117A01022,2,0.0,0.0,1.0,0.0,93,4316.0,4365.35009765625,4335.0498046875,4347.0,4331.51806640625,243547,5139.92001953125,5189.20009765625,5079.669921875,5125.1298828125,5106.87646484375,277882.6,bearish
94,94,943,2023-11-28,BSE Ltd up more than 5% as Jefferies initiates buy call,BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.0,1.0,0.0,94,2245.0,2369.89990234375,2320.0,2348.75,2348.75,2953417,2676.789990234375,2750.45,2574.230029296875,2628.6,2628.6,2795568.8,bullish
95,95,952,2023-11-28,"Tata Power Renewable Energy gets letter of award for development for 200 MW Firm & Dispatchable Renewable Energy Project with SJVN

The installation is expected to offset 9 lakh metric tonnes of CO2 emissions annually",SJVN,SJVN Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,20-May-10,10,1,INE002L01015,10,0.0,0.204,0.796,0.7717,95,82.9000015258789,86.3499984741211,83.69999694824219,84.3499984741211,83.56232452392578,46010669,96.03000183105468,99.38999938964844,94.86999816894532,97.28000030517578,96.37158203125,59342473.2,bullish
96,96,961,2023-11-29,BSE listed cos total market capitalization hits $4 trillion for the 1st time ever,BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.0,1.0,0.0,96,2367.0,2442.0,2400.0,2427.60009765625,2427.60009765625,2029006,2660.369970703125,2743.85,2588.22001953125,2661.52001953125,2661.52001953125,2709015.2,bullish
97,97,963,2023-11-29,BPCL board approves interim dividend of ₹21/sh for FY24,BPCL,Bharat Petroleum Corporation Limited,Refineries,Refineries,EQ,13-Sep-95,10,1,INE029A01011,10,0.0,0.252,0.748,0.4019,97,426.0,434.4500122070313,429.0499877929688,428.6499938964844,409.3124084472656,12604406,488.1199951171875,496.5700012207032,483.4300048828125,493.0299987792969,470.788037109375,10581818.4,bullish
98,98,971,2023-11-29,"MarketAtClose | Newly listed IREDA ends >87% higher, second most successful listing in 2023

BPCL up more than 1% after board approves interim dividend of Rs 21/sh

BSE cos market cap crosses $4 trillion for the first time ever",BPCL,Bharat Petroleum Corporation Limited,Refineries,Refineries,EQ,13-Sep-95,10,1,INE029A01011,10,0.0,0.159,0.841,0.7778,98,426.0,434.4500122070313,429.0499877929688,428.6499938964844,409.3124084472656,12604406,488.1199951171875,496.5700012207032,483.4300048828125,493.0299987792969,470.788037109375,10581818.4,bullish
99,99,1032,2024-01-05,NTPC gets GST demand order worth ₹100.8 Cr from 7 states,NTPC,NTPC Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,05-Nov-04,10,1,INE733E01010,10,0.132,0.167,0.702,0.1027,99,322.8999938964844,325.6499938964844,312.6000061035156,314.95001220703125,312.84161376953125,27456415,375.6299987792969,378.7699951171875,368.5199951171875,373.0300048828125,370.53278198242185,23197559.4,bullish
100,100,1034,2024-01-05,GAIL (@gailindia) & Vital Asia sign #LNG deal for 1 mtpa LNG for 10 years starting 2026,GAIL,GAIL (India) Limited,Oil Drilling And Exploration,Oil Drilling And Exploration,EQ,02-Apr-97,10,1,INE129A01019,10,0.0,0.136,0.864,0.296,100,166.0,167.10000610351562,160.3000030517578,163.64999389648438,158.69363403320312,36182162,196.57000122070312,199.69000244140625,192.73999938964843,196.2599975585937,190.31600646972657,42888286.4,bearish
101,101,1048,2024-01-07,NTPC gets tax demand order of Rs 41.8 cr from Bihar GST dept,NTPC,NTPC Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,05-Nov-04,10,1,INE733E01010,10,0.111,0.0,0.889,-0.128,101,322.8999938964844,325.6499938964844,312.6000061035156,314.95001220703125,312.84161376953125,27456415,375.6299987792969,378.7699951171875,368.5199951171875,373.0300048828125,370.53278198242185,23197559.4,bullish
102,102,1057,2024-01-12,"CONCOR in focus
Domestic volumes see a fall of 1.2% while EXIM volumes have risen 8% YoY

Note: In Q2, domestic volumes were up 26% YoY",CONCOR,Container Corporation of India Limited,Transport & Logistics,Transport & Logistics,EQ,07-May-97,5,1,INE111A01025,5,0.0,0.0,1.0,0.0,102,912.9500122070312,912.9500122070312,884.6500244140625,889.7000122070312,885.8968505859375,1435565,1078.5400024414062,1087.1900024414062,1054.6599975585937,1066.3,1061.7419311523438,1568239.4,bullish
103,103,1076,2024-01-15,"NELCO reports Q3 earnings

- Cons net profit up 23% at ₹6.1 cr vs 5 cr (YoY)

- Revenue up12% at ₹183 cr vs ₹74 cr (YoY)

- EBITDA up 6.4% at ₹16 cr vs ₹15 cr (YoY)

- Margin at 19.5% vs 20.5% (YoY)",NELCO,NELCO Limited,Telecommunications - Equipment,Telecommunications - Equipment,EQ,28-May-03,10,1,INE045B01015,10,0.0,0.069,0.931,0.4404,103,862.6500244140625,884.0,815.8499755859375,830.2000122070312,830.2000122070312,840525,988.3800048828124,1018.7199951171876,973.7199951171876,986.9200073242188,986.9200073242188,470437.8,bearish
104,104,1077,2024-01-15,"NTPC, CESC in focus
Govt releases draft notification of Electricity (Amendment) Rules, 2024. Licence conditions eased for power generation companies. There won’t be any need to obtain transmission line license for grid connection",CESC,CESC Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,08-Feb-95,1,1,INE486A01021,1,0.0,0.064,0.936,0.296,104,141.8000030517578,141.8000030517578,137.5,140.25,135.83963012695312,4785040,167.43999938964845,169.46999816894532,164.28000183105468,166.3,161.07044677734376,10070512.6,bearish
105,105,1093,2024-01-16,NBCC bags orders of ₹139 cr for construction works,NBCC,NBCC (India) Limited,Construction,Construction,EQ,12-Apr-12,1,1,INE095N01031,1,0.0,0.0,1.0,0.0,105,92.1500015258789,92.9499969482422,87.0,90.0,90.0,30327902,109.37000122070312,111.85999908447266,107.2300018310547,109.86999969482422,109.86999969482422,56203890.2,bearish
106,106,1108,2024-02-03,"HIL reports its Q3 earnings👇

>>Net loss at ₹7 cr Vs profit of ₹12.5 cr (YoY)

>>Revenue up 2% at ₹784 cr Vs ₹767 cr (YoY)

>>EBITDA down 66% at ₹17 cr Vs ₹50 cr (YoY)

>>Margin at 2.2% Vs 6.5% (YoY)",HIL,HIL Limited,Cement - Products & Building Materials,Cement - Products & Building Materials,EQ,26-Apr-95,10,1,INE557A01011,10,0.051,0.064,0.885,0.1531,106,2945.0,2949.85009765625,2650.0,2779.64990234375,2764.565185546875,39887,3507.35,3572.630029296875,3432.960009765625,3479.339990234375,3460.458251953125,19391.2,bearish
107,107,1121,2024-02-03,"NMDC in focus
Chinese iron ore slips to lowest levels in last 2 weeks",NMDC,NMDC Limited,Mining & Minerals,Mining & Minerals,EQ,03-Mar-08,1,1,INE584A01023,1,0.178,0.0,0.822,-0.3818,107,229.3000030517578,237.5,237.1999969482422,235.5500030517578,229.78530883789065,38931640,265.3800018310547,269.85999755859376,262.68999633789065,267.7199981689453,261.1680023193359,21152610.8,bullish
