,Unnamed: 0,sno,DATE,HEADLINE,TICKER,COMPANY NAME,SECTOR,SUBSECTOR,SERIES,DATE OF LISTING,PAID UP VALUE,MARKET LOT,ISIN NUMBER,FACE VALUE,negative_score,positive_score,neutral_score,compound_score,High,Low,Open,close,volume,adj close,avg High,avg low,avg open,avg close,avg volume,avg adj close,trend
171,171,2258,2022-11-14,"NBCC India reports Q2 earnings.

⭕️Net profit up 34.1% at Rs 95.5 cr Vs Rs 71.2 cr (YoY)

⭕️Revenue up 8% at Rs 2,029.7 cr Vs Rs 1,879.7 cr (YoY)

⭕️EBITDA up 74.1% at Rs 88.4 cr Vs Rs 50.8 cr (YoY)

⭕️Margin at 4.4% Vs 2.7% (YoY)",NBCC,NBCC (India) Limited,Construction,Construction,EQ,12-Apr-12,1,1,INE095N01031,1,0.0,0.058,0.942,0.4404,34.79999923706055,35.099998474121094,34.75,34.349998474121094,33.98947525024414,3021067.0,40.939999389648435,41.84000015258789,40.380000305175784,41.04999923706055,40.61915588378906,5580997.0,bullish
172,172,2264,2022-11-14,"CESC reports Q2 earnings.

⭕️Net profit down 9% at Rs 305 cr Vs Rs 335 cr (YoY)

⭕️Revenue up 12% at Rs 3,913 cr Vs Rs 3,494 cr (YoY)

⭕️EBIDTA down 46.4% at Rs 490 cr Vs Rs 914 cr (YoY)                                      

⭕️Margin at 12.5% Vs 26.2% (YoY)",CESC,CESC Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,08-Feb-95,1,1,INE486A01021,1,0.0,0.059,0.941,0.4404,75.5999984741211,76.5,74.30000305175781,76.1500015258789,69.4727783203125,804767.0,90.97000122070312,91.56999969482422,90.25999908447265,90.69000091552735,82.73784027099609,1559716.2,bearish
173,173,2268,2022-11-14,"NBCC India reports Q2 earnings.

⭕️Net profit up 34.1% at Rs 95.5 cr Vs Rs 71.2 cr (YoY)

⭕️Revenue up 8% at Rs 2,029.7 cr Vs Rs 1,879.7 cr (YoY)

⭕️EBITDA up 74.1% at Rs 88.4 cr Vs Rs 50.8 cr (YoY)

⭕️Margin at 4.4% Vs 2.7% (YoY)",NBCC,NBCC (India) Limited,Construction,Construction,EQ,12-Apr-12,1,1,INE095N01031,1,0.0,0.058,0.942,0.4404,34.79999923706055,35.099998474121094,34.75,34.349998474121094,33.98947525024414,3021067.0,40.939999389648435,41.84000015258789,40.380000305175784,41.04999923706055,40.61915588378906,5580997.0,bullish
174,174,2269,2022-11-14,NBCC India secures total biz of Rs 332 cr in October Vs Rs 162 cr in September,NBCC,NBCC (India) Limited,Construction,Construction,EQ,12-Apr-12,1,1,INE095N01031,1,0.0,0.126,0.874,0.3182,34.79999923706055,35.099998474121094,34.75,34.349998474121094,33.98947525024414,3021067.0,40.939999389648435,41.84000015258789,40.380000305175784,41.04999923706055,40.61915588378906,5580997.0,bullish
175,175,2271,2022-11-14,"BPL reports Q2 earnings.

➡️Net profit down 41.4% at Rs 1.7 cr Vs Rs 2.9 cr (YoY)

➡️Revenue down 50.6% at Rs 11.9 cr Vs Rs 24 cr (YoY)",BPL,BPL Limited,Consumer Goods - Electronic,Consumer Goods - Electronic,EQ,14-Jun-95,10,1,INE110A01019,10,0.0,0.094,0.906,0.4404,69.0,69.0,67.0,67.30000305175781,67.30000305175781,87134.0,82.93000030517578,83.23000030517578,80.85999908447266,81.55,81.55,70736.6,bullish
176,176,2282,2022-11-15,"Our export revenue benefited from the restoration of a new distributor in Saudi. Standing at Rs 2,800 crores worth of inventory currently, Ashish Jain of KRBL to CNBC-TV18",KRBL,KRBL Limited,Food Processing,Food Processing,EQ,21-Jan-02,1,1,INE001B01026,1,0.0,0.068,0.932,0.2263,414.20001220703125,417.8999938964844,386.95001220703125,397.1000061035156,396.14013671875,1025610.0,469.9700012207031,483.17999877929685,461.00999145507814,472.1299987792969,470.9887634277344,1312054.4,bearish
177,177,2291,2022-11-15,"ONGC Q2 PAT down 30% at ₹ 12,826 cr; firm declares interim dividend of ₹ 6.75/shr",ONGC,Oil & Natural Gas Corporation Limited,Oil Drilling,Oil Drilling,EQ,19-Jul-95,5,1,INE213A01029,5,0.0,0.0,1.0,0.0,140.0,143.35000610351562,141.1999969482422,142.35000610351562,126.0216293334961,24636519.0,167.24000244140626,168.9000030517578,165.78999938964844,167.82000122070312,148.57008361816406,18760454.2,bullish
178,178,2295,2022-11-15,"BEL signs an MoU with Defence PSU Hindustan Shipyard Limited (HSL)

Cos to jointly develop, upgrade products/systems for domestic & Export markets",BEL,Bharat Electronics Limited,Computers - Hardware,Computers - Hardware,EQ,19-Jul-00,1,1,INE263A01024,1,0.085,0.063,0.852,-0.128,106.69999694824219,107.4000015258789,107.3499984741211,107.05000305175781,104.432373046875,11675691.0,129.93000030517578,130.7,127.7499984741211,129.07000122070312,125.91392974853515,15720645.0,bullish
179,179,2303,2022-11-16,"KEC International bags new orders worth ₹1,294 cr across various businesses",KEC,KEC International Limited,Power - Transmission & Equipment,Power - Transmission & Equipment,EQ,10-Mar-06,2,1,INE389H01022,2,0.0,0.16,0.84,0.2263,428.6000061035156,454.20001220703125,425.0,438.54998779296875,436.4850769042969,1692355.0,503.3299987792969,515.4300048828125,494.6199951171875,502.9999938964844,500.6316284179687,947073.6,bearish
180,180,2307,2022-11-16,UPL says promoter has acquired additional 0.19% stake from Nov 11-14,UPL,UPL Limited,Chemicals,Chemicals,EQ,23-Jan-04,2,1,INE628A01036,2,0.0,0.0,1.0,0.0,770.4500122070312,771.2999877929688,761.0999755859375,767.5,755.1039428710938,1407784.0,917.4,924.85,909.9599975585937,917.8799926757813,903.0551391601563,3649145.8,bullish
181,181,2321,2022-11-16,"PTC Fin says board has approved FY23 earnings, co is awaiting independent auditor report & is expected shortly",PTC,PTC India Limited,Power,Power,EQ,07-Apr-04,10,1,INE877F01012,10,0.0,0.149,0.851,0.4215,73.0999984741211,74.0,76.8499984741211,73.19999694824219,64.97432708740234,281018.0,90.12999877929687,91.5,89.01999969482422,90.14999847412109,80.01961517333984,457947.4,bullish
182,182,2343,2022-11-17,"NMDC (@nmdclimited) cuts Lump Ore & Fines prices by ₹300/tonne each. Lump ore price is now at ₹3,800 & fines at ₹2,610/tonne",NMDC,NMDC Limited,Mining & Minerals,Mining & Minerals,EQ,03-Mar-08,1,1,INE584A01023,1,0.104,0.0,0.896,-0.296,106.94999694824219,107.0,106.5,105.6500015258789,97.461181640625,8867549.0,133.18999786376952,134.64000091552734,131.21000213623046,132.40999908447264,122.14703674316407,8978314.4,bullish
183,183,2351,2022-11-17,BEL signs MoU with AWEI to address needs of domestic and export markets,BEL,Bharat Electronics Limited,Computers - Hardware,Computers - Hardware,EQ,19-Jul-00,1,1,INE263A01024,1,0.0,0.0,1.0,0.0,108.19999694824219,111.3499984741211,106.4000015258789,110.5999984741211,107.89556121826172,26985734.0,129.43999938964845,130.63000030517577,127.54999694824218,129.31000061035155,126.14805603027344,20118885.8,bearish
184,184,2361,2022-11-18,SPARC gets US FDA nod for SEZABY for the treatment of Neonatal Seizures,SPARC,Sun Pharma Advanced Research Company Limited,Misc,Misc,EQ,18-Jul-07,1,1,INE232I01014,1,0.0,0.0,1.0,0.0,240.8000030517578,249.85000610351562,241.5,243.10000610351562,243.10000610351562,531650.0,294.5899993896484,298.7899993896484,289.95,293.3400024414062,293.3400024414062,302331.0,bullish
185,185,2365,2022-11-18,BEL signs MoU with IITM Pravartak Technologies Foundation for Distributed Acoustic Sensing,BEL,Bharat Electronics Limited,Computers - Hardware,Computers - Hardware,EQ,19-Jul-00,1,1,INE263A01024,1,0.0,0.0,1.0,0.0,110.8499984741211,111.4000015258789,104.5,107.3499984741211,104.72502899169922,23962357.0,129.9999984741211,131.21000061035156,127.88999786376954,129.44000091552735,126.2748794555664,22323836.6,bearish
186,186,2399,2022-11-21,"PVR Large Trade | 0.70 lakh shares (0.1% equity) worth ₹12.28 cr change hands at an average of ₹1,744/sh

#LargeTrade #BlockDeal",PVR,PVR Limited,Media & Entertainment,Media & Entertainment,EQ,04-Jan-06,10,1,INE191H01014,10,0.0,0.186,0.814,0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
187,187,2402,2022-11-21,"Allied Digital bags contract of ₹207.2 cr in JV with KEC from Punjab Municipal Corp, smart city project in Punjab for 3 cities",KEC,KEC International Limited,Power - Transmission & Equipment,Power - Transmission & Equipment,EQ,10-Mar-06,2,1,INE389H01022,2,0.0,0.114,0.886,0.4019,422.8999938964844,422.8999938964844,413.5,412.5,410.5577697753906,179711.0,508.2,518.3900024414063,498.5899963378906,508.30999755859375,505.91663818359376,787665.6,bullish
188,188,2410,2022-11-21,Adani Group's ₹493-crore open offer for NDTV to start tomorrow,NDTV,New Delhi Television Limited,Entertainment,Entertainment,BE,19-May-04,4,1,INE155G01029,4,0.0,0.0,1.0,0.0,381.1000061035156,400.0,362.04998779296875,381.1000061035156,381.1000061035156,140266.0,480.30999755859375,484.22999877929686,468.22999877929686,470.9,470.9,207283.2,bearish
189,189,2434,2022-11-22,DCW to double its CPVC capacity by adding another 10KT capacity,DCW,DCW Limited,Petrochemicals,Petrochemicals,EQ,25-May-95,2,1,INE500A01029,2,0.0,0.0,1.0,0.0,51.5,51.900001525878906,52.400001525878906,51.5,51.01380920410156,888114.0,61.369999694824216,62.78000030517578,60.41999969482422,61.32000045776367,60.74109954833985,3287038.6,bullish
190,190,2443,2022-11-23,"ACC promoter #Ambuja Cements releases entire pledge of its 50% equity on November 19, total holding now pledged at 2.16% vs 52.21% earlier",ACC,ACC Limited,Cement - Major,Cement - Major,EQ,20-Nov-96,10,1,INE012A01025,10,0.0,0.0,1.0,0.0,2469.89990234375,2480.0,2447.699951171875,2458.89990234375,2446.4052734375,278487.0,2952.849951171875,2980.22998046875,2920.080029296875,2950.189990234375,2935.198779296875,485052.6,bullish
191,191,2446,2022-11-23,TCS extends partnership with Standard Chartered Singapore Marathon,TCS,Tata Consultancy Services Limited,Computers,Computers,EQ,25-Aug-04,1,1,INE467B01029,1,0.0,0.176,0.824,0.128,3330.0,3330.0,3308.300048828125,3308.300048828125,3187.275634765625,1150011.0,3992.27998046875,4014.6599609375,3955.889990234375,3990.910009765625,3844.914306640625,1586941.0,bullish
192,192,2457,2022-11-23,"Quiklyz, vehicle leasing & subscription biz signs MoUs to lease over 1,000 electric 3-wheelers, M&M Fin says",M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0.0,0.0,1.0,0.0,1234.5999755859375,1240.3499755859375,1238.6500244140625,1235.699951171875,1222.884765625,2396267.0,1498.489990234375,1509.32998046875,1477.8699951171875,1491.119970703125,1475.6558837890625,3662016.4,bullish
193,193,2480,2022-11-24,"ICICI Bank to acquire 10% in a JV of IOC & Chennai Petro for ₹50,000. ICICI Prudential to acquire 9% in a JV of IOC & Chennai Petro for ₹45,000

CNBC-TV18 Alert: IOC & Chennai Petro form JV for 9 mmtpa refinery at Nagapattinam, TN",IOC,Indian Oil Corporation Limited,Refineries,Refineries,EQ,24-Jul-96,10,1,INE242A01010,10,0.0,0.055,0.945,0.296,70.1500015258789,72.69999694824219,71.6500015258789,72.05000305175781,66.46500396728516,29444796.0,83.68000030517578,84.55999908447265,83.23999938964843,84.07000122070312,77.55326843261719,15433538.0,bullish
194,194,2486,2022-11-24,"PVR opens 12 screen superlex in Thiruvananthapuram, Kerala",PVR,PVR Limited,Media & Entertainment,Media & Entertainment,EQ,04-Jan-06,10,1,INE191H01014,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
195,195,2488,2022-11-24,PNB (@pnbindia) gets #government approval to #divest UTI AMC stake,PNB,Punjab National Bank,Banks - PSU,Banks - PSU,EQ,24-Apr-02,2,1,INE160A01022,2,0.0,0.256,0.744,0.4767,50.54999923706055,51.20000076293945,51.25,50.849998474121094,50.20191192626953,104180912.0,56.24999923706055,57.95000076293945,55.72999954223633,57.429998779296874,56.69804916381836,179308304.4,bullish
196,196,2495,2022-11-25,"Engineers India bags order from Mangalore Refinery & Petrochemicals for preparation of BDEP, DFR & pre-project activities for bio-ATF plant at MRPL",MRPL,Mangalore Refinery and Petrochemicals Limited,Refineries,Refineries,EQ,07-Jan-05,10,1,INE103A01014,10,0.0,0.0,1.0,0.0,56.400001525878906,57.70000076293945,57.04999923706055,57.04999923706055,56.73065948486328,4081164.0,64.61000061035156,65.9900001525879,63.90999984741211,64.9599998474121,64.59638442993165,4058461.2,bullish
197,197,2502,2022-11-25,"#ITDC at upper circuit on the Ashok Hotel value

Alert: Indian Hotels holds nearly 8% stake in ITDC",ITDC,India Tourism Development Corporation Limited,,,EQ,30-Dec-16,10,1,INE353K01014,10,0.0,0.223,0.777,0.5574,365.0,404.54998779296875,378.8500061035156,404.54998779296875,402.2532043457031,1814983.0,408.95,422.97999877929686,399.6,414.43999633789065,412.0870666503906,430377.4,bearish
198,198,2527,2022-11-28,ITC enters into a management contract for hotel owned by Jolle Hospitality,ITC,ITC Limited,,,EQ,23-Aug-95,1,1,INE154A01025,1,0.0,0.0,1.0,0.0,340.0,341.75,340.0,340.04998779296875,327.9045715332031,9902739.0,407.7799987792969,409.8299987792969,404.3399963378906,407.6699951171875,393.10943603515625,9687960.4,bullish
199,199,2548,2022-11-28,#SEBI approves Sundararaman Ramamurthy as MD & CEO of BSE,BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.252,0.748,0.4019,571.9500122070312,583.5999755859375,574.2000122070312,570.7999877929688,562.627197265625,529764.0,678.4500122070312,687.6799926757812,672.7999877929688,677.65,667.9473266601562,533184.6,bullish
200,200,2549,2022-11-28,Adani closes in on NDTV takeover as founder entity transfers shares,NDTV,New Delhi Television Limited,Entertainment,Entertainment,BE,19-May-04,4,1,INE155G01029,4,0.0,0.18,0.82,0.296,404.0,404.8500061035156,412.0,404.8500061035156,404.8500061035156,114306.0,451.7,466.69000244140625,442.22999877929686,453.99000244140626,453.99000244140626,198073.8,bullish
201,201,2553,2022-11-29,TCS & ICICI Bank launch iLens a digital lending solution,TCS,Tata Consultancy Services Limited,Computers,Computers,EQ,25-Aug-04,1,1,INE467B01029,1,0.0,0.247,0.753,0.3182,3383.0,3429.0,3375.0,3397.35009765625,3273.06787109375,1576028.0,4011.65,4058.25,3990.22001953125,4037.12998046875,3889.443310546875,1791357.4,bearish
202,202,2571,2022-11-29,"Received bids from #Adani Group & #DLF. Adani Group’s bid was for Rs 5,069 crore, DLF was Rs 2,025 crore. Will now go forward with formal process of approval from competent authorities",DLF,DLF Limited,Construction & Contracting - Real Estate,Construction & Contracting - Real Estate,EQ,05-Jul-07,2,1,INE271C01023,2,0.0,0.157,0.843,0.6597,394.6499938964844,397.8500061035156,389.3500061035156,392.54998779296875,389.4759826660156,3448261.0,473.1,477.31000366210935,468.9100036621094,471.7600036621094,468.06572265625,3639972.8,bullish
203,203,2573,2022-11-29,IDFC says it got SEBI nod for change in control of IDFC Mutual Fund,IDFC,IDFC Limited,Finance - Term Lending Institutions,Finance - Term Lending Institutions,EQ,12-Aug-05,10,1,INE043D01016,10,0.0,0.0,1.0,0.0,82.69999694824219,82.69999694824219,81.19999694824219,80.80000305175781,71.01145935058594,4692668.0,95.56999969482422,97.80999908447265,94.69999847412109,96.04000091552734,84.4052017211914,8774284.6,bullish
204,204,2574,2022-11-29,SEBI gives its approval for a consortium led by Bandhan Financial Holdings to take over IDFC Ltd's mutual fund operations,IDFC,IDFC Limited,Finance - Term Lending Institutions,Finance - Term Lending Institutions,EQ,12-Aug-05,10,1,INE043D01016,10,0.0,0.147,0.853,0.4767,82.69999694824219,82.69999694824219,81.19999694824219,80.80000305175781,71.01145935058594,4692668.0,95.56999969482422,97.80999908447265,94.69999847412109,96.04000091552734,84.4052017211914,8774284.6,bullish
205,205,2581,2022-11-30,NDTV founders Prannoy Roy and Radhika Roy resign from RRPRH board,NDTV,New Delhi Television Limited,Entertainment,Entertainment,BE,19-May-04,4,1,INE155G01029,4,0.194,0.0,0.806,-0.34,446.29998779296875,446.29998779296875,424.0,446.29998779296875,446.29998779296875,58938.0,476.97999877929686,480.9599975585937,465.25999755859374,477.5199951171875,477.5199951171875,142533.8,bearish
206,206,2582,2022-11-30,PNB Housing board approves for filing draft of #RightsIssue with #SEBI,PNB,Punjab National Bank,Banks - PSU,Banks - PSU,EQ,24-Apr-02,2,1,INE160A01022,2,0.0,0.213,0.787,0.4019,52.5,52.900001525878906,51.29999923706055,51.29999923706055,50.646175384521484,72720109.0,62.17999954223633,63.82000045776367,61.12000045776367,62.39999923706055,61.604705810546875,207738752.4,bullish
207,207,2583,2022-11-30,"TCS (@TCS ) gets into a six-year contract with Rail Delivery Group to design, develop, implement & operate UK’s RDM",TCS,Tata Consultancy Services Limited,Computers,Computers,EQ,25-Aug-04,1,1,INE467B01029,1,0.0,0.0,1.0,0.0,3383.0,3414.89990234375,3420.0,3390.800048828125,3266.757568359375,3410702.0,4032.25,4077.439990234375,4014.17001953125,4052.3,3904.0583984375,2243550.0,bullish
208,208,2586,2022-11-30,TCS gets Rail Delivery Group’s project to help create the UK Government’s #Rail data marketplace,TCS,Tata Consultancy Services Limited,Computers,Computers,EQ,25-Aug-04,1,1,INE467B01029,1,0.0,0.27,0.73,0.5859,3383.0,3414.89990234375,3420.0,3390.800048828125,3266.757568359375,3410702.0,4032.25,4077.439990234375,4014.17001953125,4052.3,3904.0583984375,2243550.0,bullish
209,209,2591,2022-11-30,"MOIL cuts prices of fines, chemicals by 5% from tomorrow",MOIL,MOIL Limited,Mining & Minerals,Mining & Minerals,EQ,15-Dec-10,10,1,INE490G01020,10,0.196,0.0,0.804,-0.296,165.0,165.14999389648438,160.3000030517578,161.0,155.93588256835938,218464.0,191.23999938964843,194.4199981689453,189.71000061035156,191.75999755859374,185.7283477783203,312038.0,bullish
210,210,2601,2022-12-01,Coforge & Tokio Marine HCC expand partnership to drive IT transformation,HCC,Hindustan Construction Company Limited,Construction,Construction,EQ,01-Apr-03,1,1,INE549A01026,1,0.0,0.204,0.796,0.3182,17.549999237060547,17.600000381469727,16.850000381469727,17.049999237060547,17.049999237060547,16374540.0,20.589999771118165,21.170000076293945,20.15,20.529999923706054,20.529999923706054,30984127.6,bullish
211,211,2612,2022-12-01,"SJVN Green Energy signs MoU with Grid Corporation of Odisha for developing 1000 MW Hydro Electric Projects & 2000 MW Solar Power Project

These projects will attract an investment of Rs 20,000 cr",SJVN,SJVN Limited,Power - Generation & Distribution,Power - Generation & Distribution,EQ,20-May-10,10,1,INE002L01015,10,0.0,0.133,0.867,0.5574,40.150001525878906,40.54999923706055,39.099998474121094,39.25,37.24178695678711,6241462.0,46.75,48.52000045776367,45.94000015258789,47.15999984741211,44.74707260131836,17509020.6,bullish
212,212,2617,2022-12-02,"PVR opens 3-screen #multiplex in Yamuna Nagar, Haryana 

▶️ Also opens Director’s Luxury Cut #Cinema Auditoriums in Bengaluru",PVR,PVR Limited,Media & Entertainment,Media & Entertainment,EQ,04-Jan-06,10,1,INE191H01014,10,0.11,0.0,0.89,-0.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
213,213,2618,2022-12-02,MOIL surges nearly 4% in trade after company's November manganese ore production rise by 60% & sales by 82% on a MoM basis,MOIL,MOIL Limited,Mining & Minerals,Mining & Minerals,EQ,15-Dec-10,10,1,INE490G01020,10,0.0,0.0,1.0,0.0,163.60000610351562,172.39999389648438,164.60000610351562,168.35000610351562,163.05470275878906,2560931.0,193.68000183105468,198.05999755859375,192.14000244140624,194.8499969482422,188.72115478515624,816571.4,bearish
214,214,2629,2022-12-03,"PNB Housing Fin: Paid Rs 3 Lakh fine to BSE and NSE for  not having the requisite number of Independent Directors on the Board as on September 30, 2022",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.0,0.107,0.893,0.2732,577.75,577.75,568.3499755859375,572.5999755859375,564.4014282226562,432317.0,691.7400024414062,697.1599853515625,686.4199951171875,690.1299926757813,680.2486328125,703415.8,bearish
215,215,2641,2022-12-05,"M&M Financial at a 52-week high following November business update, stock up nearly 5%",M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0.0,0.0,1.0,0.0,1269.449951171875,1269.449951171875,1248.5,1259.800048828125,1246.7349853515625,2764806.0,1529.57998046875,1546.639990234375,1510.560009765625,1526.2499755859376,1510.42158203125,4073935.4,bullish
216,216,2646,2022-12-05,HPL Electric & Power bags #orders for supply of #5G electric products to top #telecom companies,HPL,HPL Electric & Power Limited,,,EQ,04-Oct-16,10,1,INE495S01016,10,0.0,0.114,0.886,0.2023,110.55000305175781,114.0,109.0,109.25,108.75898742675781,1434832.0,125.09000091552734,129.81000061035155,121.7999984741211,125.80000152587891,125.23460693359375,2241560.0,bullish
217,217,2660,2022-12-05,"IRB Infra Developers: #November gross #toll collection up 6.1% at Rs 365.9 cr Vs Rs 345 cr (MoM)
 
➡️November gross toll #collection up 39.2% at Rs 365.9 cr Vs Rs 262.8 cr (YoY)",IRB,IRB Infrastructure Developers Limited,Construction & Contracting - Real Estate,Construction & Contracting - Real Estate,EQ,25-Feb-08,10,1,INE821I01014,10,0.167,0.0,0.833,-0.7351,27.600000381469727,28.0,28.030000686645508,27.69499969482422,27.49957847595215,12844090.0,32.45300025939942,33.59799995422363,32.136000061035155,32.920999908447264,32.68870162963867,63359838.0,bullish
218,218,2679,2022-12-06,Centre to allow foreign funds to own over 51% in IDBI Bank,IDBI,IDBI Bank Limited,Banks - PSU,Banks - PSU,EQ,20-Sep-95,10,1,INE008A01015,10,0.0,0.147,0.853,0.2263,54.5,59.900001525878906,58.5,58.70000076293945,57.68705749511719,74514483.0,64.7,66.85,63.849999237060544,65.55000076293945,64.41885223388672,37519505.4,bullish
219,219,2694,2022-12-07,"CONCOR disinvestment is an independent activity & #government has recently conducted meetings with potential investors, Railway Ministry to #Parliament",CONCOR,Container Corporation of India Limited,Transport & Logistics,Transport & Logistics,EQ,07-May-97,5,1,INE111A01025,5,0.0,0.0,1.0,0.0,766.0,781.0,770.25,769.7999877929688,754.0816650390625,1329379.0,926.5699951171875,936.2900024414063,916.2300048828125,926.6999877929687,907.77802734375,1331254.2,bullish
220,220,2695,2022-12-07,CRISIL assigns ‘CRISIL AAA/Stable’ rating to infrastructure #bonds of @AxisBank,CRISIL,CRISIL Limited,Miscellaneous,Miscellaneous,EQ,28-Jun-95,1,1,INE007A01025,1,0.0,0.0,1.0,0.0,2847.10009765625,2853.75,2826.800048828125,2826.85009765625,2772.807373046875,86680.0,3495.17001953125,3509.989990234375,3440.9400390625,3458.580029296875,3392.4603515625,78054.2,bullish
221,221,2696,2022-12-07,"Arun Kumar Singh appointed Chairman of @ONGC_ for 3 years

Alert: Arun Kumar Singh was the Ex-CMD of BPCL",BPCL,Bharat Petroleum Corporation Limited,Refineries,Refineries,EQ,13-Sep-95,10,1,INE029A01011,10,0.0,0.115,0.885,0.296,330.75,337.0,332.54998779296875,334.3500061035156,315.74505615234375,7164298.0,406.4199951171875,410.15,401.4499938964844,404.42999877929685,381.9254455566406,4927097.2,bullish
222,222,2742,2022-12-10,YESBANK gets @RBI nod for #Carlyle Group & Verventa Holdings investment by in the bank. The bank shall now engage with the investors for the completion of the proposed capital raise,YESBANK,Yes Bank Limited,Banks - Private,Banks - Private,EQ,12-Jul-05,2,1,INE528G01035,2,0.0,0.076,0.924,0.34,17.700000762939453,20.5,19.649999618530273,19.700000762939453,19.700000762939453,248261797.0,20.99000015258789,21.909999465942384,20.870000076293945,21.450000381469728,21.450000381469728,224223970.4,bullish
223,223,2755,2022-12-12,"LTI Mindtree under pressure
🔴Company expects demand moderation & one-off costs to weigh on H2 performance
🔴Co expects a weaker margin trajectory in H2

#Source: Emkay Report On LTI Mindtree",LTI,Larsen & Toubro Infotech Limited,,,EQ,21-Jul-16,1,1,INE214T01019,1,0.209,0.0,0.791,-0.6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
224,224,2760,2022-12-12,"M&M November production up 69% YoY & up 9% MoM at 61,140 units",M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0.0,0.0,1.0,0.0,1263.9000244140625,1277.300048828125,1267.0,1264.0,1250.891357421875,1723401.0,1519.6599853515625,1529.55,1507.2,1518.6400146484375,1502.89052734375,2224318.2,bullish
225,225,2772,2022-12-12,"Oil marketing cos gain on crude slide, BPCL, HPCL up 3-5%

Aviation stocks rise on increased demand & Crude fall, IndiGo up 3%

PNB rises another 3% today on positive brokerage note",PNB,Punjab National Bank,Banks - PSU,Banks - PSU,EQ,24-Apr-02,2,1,INE160A01022,2,0.207,0.212,0.581,0.0516,56.75,58.54999923706055,58.400001525878906,58.099998474121094,57.3595085144043,128901863.0,67.2400001525879,68.98999938964843,65.82999954223632,67.62000045776367,66.75817794799805,191970496.0,bullish
226,226,2775,2022-12-12,"#JustIn | KEC International bags orders worth Rs 1,349 cr across is various businesses",KEC,KEC International Limited,Power - Transmission & Equipment,Power - Transmission & Equipment,EQ,10-Mar-06,2,1,INE389H01022,2,0.0,0.137,0.863,0.2263,470.95001220703125,482.29998779296875,483.0,468.75,466.54290771484375,1028597.0,529.2600036621094,548.9,523.7600036621094,539.0900024414062,536.551708984375,2071810.0,bullish
227,227,2783,2022-12-13,TCS ties up with Gujarat Government to impart digital skills in schools,TCS,Tata Consultancy Services Limited,Computers,Computers,EQ,25-Aug-04,1,1,INE467B01029,1,0.0,0.0,1.0,0.0,3277.199951171875,3336.449951171875,3340.89990234375,3332.10009765625,3210.204833984375,1378016.0,4007.030029296875,4037.760009765625,3968.3400390625,4005.56005859375,3859.02822265625,1664729.0,bullish
228,228,2792,2022-12-13,"Diagnostic stocks slip on Delhi govt’s plan of increased free tests at govt clinics

Oil mktg cos fall as crude rises, HPCL down 2%, BPCL falls 1%

Laurus, Escorts Kubota, Can Fin, Godrej Cons, AU SFB, Biocon are top Midcap losers",BPCL,Bharat Petroleum Corporation Limited,Refineries,Refineries,EQ,13-Sep-95,10,1,INE029A01011,10,0.141,0.143,0.716,-0.2263,349.0,349.0,345.70001220703125,346.1499938964844,326.8884582519531,3875485.0,406.8700012207031,410.85,401.14000244140624,406.45,383.8330505371094,6122144.0,bullish
229,229,2804,2022-12-14,"M&M (@MahindraRise) says investment of ₹10,000 cr for EVs approved under Maharashtra Govt’s Industrial Promotion Scheme. Co will invest over 7-8 years for setting up EV mfg unit, development, and production of Mahindra’s upcoming Born Electric Vehicles (BEVs",M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0.0,0.07,0.93,0.4215,1287.0,1291.0,1281.75,1286.449951171875,1273.1083984375,1436837.0,1527.0699951171875,1537.960009765625,1515.6699951171875,1528.02998046875,1512.18310546875,2054429.4,bullish
230,230,2813,2022-12-14,"NBCC secures total #business of ₹300.41 crore in November, 2022",NBCC,NBCC (India) Limited,Construction,Construction,EQ,12-Apr-12,1,1,INE095N01031,1,0.0,0.204,0.796,0.3182,41.75,43.75,41.0,42.650001525878906,42.20236587524414,17561697.0,49.39000015258789,50.62999954223633,48.539999389648436,49.32000045776367,48.80235748291015,10686670.2,bearish
